transaction_id,customer_id,amount,payment_method,bank_code,failure_code,failure_type,customer_tenure_months,failure_timestamp,customer_reply_intent
txn_10780,cust_2257,2999,CARD_RECURRING,KOTAK,GATEWAY_TIMEOUT,soft_tech,5,2026-08-18 00:56:08,FAILED_AGAIN
txn_10781,cust_2022,299,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,33,2026-08-27 03:56:08,ALREADY_PAID
txn_10782,cust_2399,299,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,22,2026-08-18 05:56:08,FAILED_AGAIN
txn_10783,cust_2342,299,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,35,2026-08-22 02:56:08,CANCEL_REQUEST
txn_10784,cust_2259,499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,21,2026-08-18 08:56:08,FAILED_AGAIN
txn_10785,cust_2055,499,CARD_RECURRING,ICICI,EXPIRED_CARD,hard_failure,25,2026-08-19 00:56:08,ALREADY_PAID
txn_10786,cust_2214,4999,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,9,2026-08-27 02:56:08,FAILED_AGAIN
txn_10787,cust_2010,2999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,32,2026-08-22 19:56:08,ALREADY_PAID
txn_10788,cust_2357,2999,NACH,ICICI,ISSUER_DOWN,soft_tech,14,2026-08-24 08:56:08,ALREADY_PAID
txn_10789,cust_2102,4999,CARD_RECURRING,HDFC,EXPIRED_CARD,hard_failure,11,2026-08-23 06:56:08,FAILED_AGAIN
txn_10790,cust_2283,499,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,33,2026-08-20 06:56:08,ALREADY_PAID
txn_10791,cust_2337,499,NACH,KOTAK,ISSUER_DOWN,soft_tech,10,2026-08-20 20:56:08,ALREADY_PAID
txn_10792,cust_2131,1499,NACH,SBI,ISSUER_DOWN,soft_tech,24,2026-08-28 18:56:08,PAY_LATER
txn_10793,cust_2168,9999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,5,2026-08-23 22:56:08,NONE
txn_10794,cust_2349,1499,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,11,2026-08-26 07:56:08,FAILED_AGAIN
txn_10795,cust_2147,2999,NACH,ICICI,MANDATE_REVOKED,hard_failure,20,2026-08-27 15:56:08,ALREADY_PAID
txn_10796,cust_2011,4999,UPI_AUTOPAY,AXIS,EXPIRED_CARD,hard_failure,30,2026-08-24 03:56:08,ALREADY_PAID
txn_10797,cust_2319,9999,NACH,HDFC,ISSUER_DOWN,soft_tech,15,2026-08-24 12:56:08,CANCEL_REQUEST
txn_10798,cust_2185,2999,NETBANKING,ICICI,GATEWAY_TIMEOUT,soft_tech,2,2026-08-27 11:56:08,ALREADY_PAID
txn_10799,cust_2399,9999,CARD_RECURRING,SBI,EXPIRED_CARD,hard_failure,1,2026-08-28 08:56:08,NONE
txn_10800,cust_2260,299,UPI_AUTOPAY,HDFC,GATEWAY_TIMEOUT,soft_tech,35,2026-08-24 21:56:08,ALREADY_PAID
txn_10801,cust_2378,499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,12,2026-08-20 11:56:08,ALREADY_PAID
txn_10802,cust_2308,499,NACH,KOTAK,ISSUER_DOWN,soft_tech,21,2026-08-21 06:56:08,ALREADY_PAID
txn_10803,cust_2384,9999,NACH,ICICI,ISSUER_DOWN,soft_tech,6,2026-08-20 02:56:08,NONE
txn_10804,cust_2228,299,NACH,AXIS,ISSUER_DOWN,soft_tech,10,2026-08-24 04:56:08,FAILED_AGAIN
txn_10805,cust_2182,1499,NETBANKING,HDFC,GATEWAY_TIMEOUT,soft_tech,25,2026-08-26 17:56:08,FAILED_AGAIN
txn_10806,cust_2354,9999,CARD_RECURRING,HDFC,EXPIRED_CARD,hard_failure,33,2026-08-21 08:56:08,CANCEL_REQUEST
txn_10807,cust_2039,2999,NACH,KOTAK,EXPIRED_CARD,hard_failure,16,2026-08-17 23:56:08,CANCEL_REQUEST
txn_10808,cust_2060,9999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,1,2026-08-28 03:56:08,PAY_LATER
txn_10809,cust_2054,499,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,20,2026-08-17 17:56:08,NONE
txn_10810,cust_2148,999,NETBANKING,AXIS,EXPIRED_CARD,hard_failure,35,2026-08-19 21:56:08,PAY_LATER
txn_10811,cust_2365,299,CARD_RECURRING,KOTAK,MANDATE_REVOKED,hard_failure,10,2026-08-30 14:56:08,CANCEL_REQUEST
txn_10812,cust_2091,499,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,18,2026-08-27 08:56:08,CANCEL_REQUEST
txn_10813,cust_2372,499,CARD_RECURRING,SBI,EXPIRED_CARD,hard_failure,7,2026-08-20 16:56:08,ALREADY_PAID
txn_10814,cust_2156,9999,NETBANKING,AXIS,MANDATE_REVOKED,hard_failure,2,2026-08-28 06:56:08,FAILED_AGAIN
txn_10815,cust_2389,2999,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,5,2026-08-17 19:56:08,ALREADY_PAID
txn_10816,cust_2297,299,NACH,KOTAK,ISSUER_DOWN,soft_tech,25,2026-08-28 20:56:08,PAY_LATER
txn_10817,cust_2310,9999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,21,2026-08-30 14:56:08,PAY_LATER
txn_10818,cust_2138,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,11,2026-08-22 15:56:08,ALREADY_PAID
txn_10819,cust_2098,999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,24,2026-08-25 20:56:08,ALREADY_PAID
txn_10820,cust_2159,9999,UPI_AUTOPAY,KOTAK,MANDATE_REVOKED,hard_failure,33,2026-08-29 00:56:08,NONE
txn_10821,cust_2277,999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,4,2026-08-25 04:56:08,FAILED_AGAIN
txn_10822,cust_2185,2999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,16,2026-08-17 13:56:08,PAY_LATER
txn_10823,cust_2115,999,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,29,2026-08-23 15:56:08,FAILED_AGAIN
txn_10824,cust_2159,4999,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,20,2026-08-30 07:56:08,NONE
txn_10825,cust_2208,999,NACH,KOTAK,EXPIRED_CARD,hard_failure,12,2026-08-18 00:56:08,NONE
txn_10826,cust_2150,299,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,12,2026-08-20 23:56:08,CANCEL_REQUEST
txn_10827,cust_2044,1499,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,20,2026-08-21 17:56:08,NONE
txn_10828,cust_2186,999,NETBANKING,HDFC,GATEWAY_TIMEOUT,soft_tech,36,2026-08-21 04:56:08,CANCEL_REQUEST
txn_10829,cust_2133,4999,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,10,2026-08-20 20:56:08,NONE
txn_10830,cust_2305,9999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,8,2026-08-27 05:56:08,CANCEL_REQUEST
txn_10831,cust_2089,9999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,29,2026-08-30 18:56:08,NONE
txn_10832,cust_2297,999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,9,2026-08-26 18:56:08,FAILED_AGAIN
txn_10833,cust_2365,4999,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,35,2026-08-30 06:56:08,NONE
txn_10834,cust_2017,499,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,31,2026-08-22 14:56:08,PAY_LATER
txn_10835,cust_2280,1499,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,10,2026-08-21 11:56:08,ALREADY_PAID
txn_10836,cust_2374,299,NACH,HDFC,EXPIRED_CARD,hard_failure,10,2026-08-27 10:56:08,CANCEL_REQUEST
txn_10837,cust_2345,499,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,21,2026-08-27 11:56:08,ALREADY_PAID
txn_10838,cust_2142,999,NACH,SBI,ISSUER_DOWN,soft_tech,26,2026-08-21 21:56:08,CANCEL_REQUEST
txn_10839,cust_2289,9999,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,3,2026-08-27 15:56:08,FAILED_AGAIN
txn_10840,cust_2323,299,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,16,2026-08-22 16:56:08,PAY_LATER
txn_10841,cust_2271,4999,UPI_AUTOPAY,AXIS,GATEWAY_TIMEOUT,soft_tech,4,2026-08-24 00:56:08,CANCEL_REQUEST
txn_10842,cust_2162,299,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,13,2026-08-25 19:56:08,CANCEL_REQUEST
txn_10843,cust_2373,999,UPI_AUTOPAY,KOTAK,EXPIRED_CARD,hard_failure,23,2026-08-28 16:56:08,FAILED_AGAIN
txn_10844,cust_2045,4999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-23 19:56:08,NONE
txn_10845,cust_2082,9999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,31,2026-08-30 14:56:08,ALREADY_PAID
txn_10846,cust_2059,299,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,16,2026-08-29 14:56:08,ALREADY_PAID
txn_10847,cust_2132,299,NACH,HDFC,EXPIRED_CARD,hard_failure,26,2026-08-17 02:56:08,NONE
txn_10848,cust_2322,1499,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,11,2026-08-17 02:56:08,FAILED_AGAIN
txn_10849,cust_2242,1499,NACH,SBI,ISSUER_DOWN,soft_tech,10,2026-08-21 07:56:08,PAY_LATER
txn_10850,cust_2125,4999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,2,2026-08-28 21:56:08,CANCEL_REQUEST
txn_10851,cust_2398,299,NETBANKING,AXIS,GATEWAY_TIMEOUT,soft_tech,27,2026-08-26 13:56:08,CANCEL_REQUEST
txn_10852,cust_2197,1499,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,18,2026-08-28 12:56:08,FAILED_AGAIN
txn_10853,cust_2270,499,CARD_RECURRING,ICICI,MANDATE_REVOKED,hard_failure,23,2026-08-30 11:56:08,NONE
txn_10854,cust_2051,499,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,27,2026-08-24 03:56:08,FAILED_AGAIN
txn_10855,cust_2219,1499,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,5,2026-08-28 08:56:08,FAILED_AGAIN
txn_10856,cust_2279,4999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,20,2026-08-30 21:56:08,ALREADY_PAID
txn_10857,cust_2382,299,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,13,2026-08-19 19:56:08,ALREADY_PAID
txn_10858,cust_2109,2999,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,26,2026-08-25 02:56:08,FAILED_AGAIN
txn_10859,cust_2009,4999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,5,2026-08-23 21:56:08,PAY_LATER
txn_10860,cust_2017,4999,UPI_AUTOPAY,AXIS,GATEWAY_TIMEOUT,soft_tech,34,2026-08-25 19:56:08,PAY_LATER
txn_10861,cust_2317,999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,22,2026-08-28 17:56:08,CANCEL_REQUEST
txn_10862,cust_2110,9999,NACH,SBI,ISSUER_DOWN,soft_tech,12,2026-08-27 07:56:08,CANCEL_REQUEST
txn_10863,cust_2173,1499,NETBANKING,SBI,ISSUER_DOWN,soft_tech,25,2026-08-28 14:56:08,CANCEL_REQUEST
txn_10864,cust_2134,299,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,23,2026-08-21 18:56:08,FAILED_AGAIN
txn_10865,cust_2053,1499,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,35,2026-08-30 11:56:08,CANCEL_REQUEST
txn_10866,cust_2332,1499,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,28,2026-08-26 03:56:08,NONE
txn_10867,cust_2183,4999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,25,2026-08-18 21:56:08,NONE
txn_10868,cust_2378,2999,NACH,SBI,MANDATE_REVOKED,hard_failure,2,2026-08-18 12:56:08,CANCEL_REQUEST
txn_10869,cust_2240,2999,CARD_RECURRING,SBI,EXPIRED_CARD,hard_failure,30,2026-08-29 19:56:08,ALREADY_PAID
txn_10870,cust_2008,999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,25,2026-08-29 14:56:08,PAY_LATER
txn_10871,cust_2157,4999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,21,2026-08-28 13:56:08,CANCEL_REQUEST
txn_10872,cust_2368,1499,NACH,AXIS,ISSUER_DOWN,soft_tech,6,2026-08-20 04:56:08,FAILED_AGAIN
txn_10873,cust_2213,2999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,30,2026-08-27 18:56:08,CANCEL_REQUEST
txn_10874,cust_2348,499,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,25,2026-08-29 03:56:08,NONE
txn_10875,cust_2220,1499,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,13,2026-08-17 15:56:08,FAILED_AGAIN
txn_10876,cust_2300,499,NETBANKING,KOTAK,GATEWAY_TIMEOUT,soft_tech,27,2026-08-27 20:56:08,PAY_LATER
txn_10877,cust_2187,2999,CARD_RECURRING,KOTAK,GATEWAY_TIMEOUT,soft_tech,30,2026-08-30 18:56:08,CANCEL_REQUEST
txn_10878,cust_2097,1499,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,6,2026-08-29 10:56:08,CANCEL_REQUEST
txn_10879,cust_2047,499,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,29,2026-08-17 16:56:08,NONE
txn_10880,cust_2300,9999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,14,2026-08-23 09:56:08,PAY_LATER
txn_10881,cust_2049,999,UPI_AUTOPAY,KOTAK,GATEWAY_TIMEOUT,soft_tech,36,2026-08-23 05:56:08,NONE
txn_10882,cust_2096,299,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,9,2026-08-26 09:56:08,ALREADY_PAID
txn_10883,cust_2355,299,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-19 10:56:08,PAY_LATER
txn_10884,cust_2051,299,NACH,HDFC,GATEWAY_TIMEOUT,soft_tech,5,2026-08-27 00:56:08,PAY_LATER
txn_10885,cust_2250,499,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,31,2026-08-24 07:56:08,NONE
txn_10886,cust_2118,4999,CARD_RECURRING,AXIS,GATEWAY_TIMEOUT,soft_tech,6,2026-08-23 08:56:08,FAILED_AGAIN
txn_10887,cust_2195,499,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,18,2026-08-20 18:56:08,NONE
txn_10888,cust_2303,1499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,14,2026-08-21 11:56:08,CANCEL_REQUEST
txn_10889,cust_2077,9999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,22,2026-08-26 01:56:08,ALREADY_PAID
txn_10890,cust_2088,1499,NACH,HDFC,GATEWAY_TIMEOUT,soft_tech,32,2026-08-24 22:56:08,ALREADY_PAID
txn_10891,cust_2196,499,NACH,ICICI,MANDATE_REVOKED,hard_failure,1,2026-08-21 13:56:08,FAILED_AGAIN
txn_10892,cust_2077,2999,CARD_RECURRING,ICICI,MANDATE_REVOKED,hard_failure,36,2026-08-19 01:56:08,PAY_LATER
txn_10893,cust_2065,2999,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,28,2026-08-20 21:56:08,CANCEL_REQUEST
txn_10894,cust_2024,299,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,14,2026-08-17 10:56:08,ALREADY_PAID
txn_10895,cust_2400,9999,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,21,2026-08-19 12:56:08,CANCEL_REQUEST
txn_10896,cust_2300,9999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,8,2026-08-23 13:56:08,FAILED_AGAIN
txn_10897,cust_2360,999,UPI_AUTOPAY,ICICI,MANDATE_REVOKED,hard_failure,31,2026-08-20 00:56:08,ALREADY_PAID
txn_10898,cust_2039,299,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,3,2026-08-20 19:56:08,PAY_LATER
txn_10899,cust_2171,999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,29,2026-08-21 05:56:08,CANCEL_REQUEST
txn_10900,cust_2163,299,NACH,SBI,INSUFFICIENT_FUNDS,soft_user,29,2026-08-28 13:56:08,NONE
txn_10901,cust_2322,1499,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,2,2026-08-18 00:56:08,NONE
txn_10902,cust_2178,2999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,7,2026-08-27 06:56:08,ALREADY_PAID
txn_10903,cust_2291,299,NACH,SBI,ISSUER_DOWN,soft_tech,33,2026-08-22 12:56:08,PAY_LATER
txn_10904,cust_2222,499,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,35,2026-08-30 12:56:08,ALREADY_PAID
txn_10905,cust_2191,999,NACH,AXIS,MANDATE_REVOKED,hard_failure,1,2026-08-17 08:56:08,FAILED_AGAIN
txn_10906,cust_2088,499,UPI_AUTOPAY,HDFC,MANDATE_REVOKED,hard_failure,17,2026-08-17 21:56:08,PAY_LATER
txn_10907,cust_2316,9999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,31,2026-08-17 13:56:08,FAILED_AGAIN
txn_10908,cust_2143,4999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,32,2026-08-26 05:56:08,ALREADY_PAID
txn_10909,cust_2258,999,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,14,2026-08-24 01:56:08,NONE
txn_10910,cust_2355,999,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,10,2026-08-23 22:56:08,NONE
txn_10911,cust_2200,299,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,3,2026-08-30 00:56:08,NONE
txn_10912,cust_2160,2999,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,8,2026-08-27 12:56:08,CANCEL_REQUEST
txn_10913,cust_2013,4999,UPI_AUTOPAY,KOTAK,ISSUER_DOWN,soft_tech,24,2026-08-23 16:56:08,PAY_LATER
txn_10914,cust_2100,9999,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,3,2026-08-19 13:56:08,ALREADY_PAID
txn_10915,cust_2337,9999,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,36,2026-08-22 07:56:08,FAILED_AGAIN
txn_10916,cust_2109,2999,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,7,2026-08-25 14:56:08,ALREADY_PAID
txn_10917,cust_2033,499,CARD_RECURRING,KOTAK,EXPIRED_CARD,hard_failure,23,2026-08-30 21:56:08,FAILED_AGAIN
txn_10918,cust_2292,2999,CARD_RECURRING,AXIS,GATEWAY_TIMEOUT,soft_tech,1,2026-08-20 01:56:08,CANCEL_REQUEST
txn_10919,cust_2336,9999,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,6,2026-08-17 06:56:08,NONE
txn_10920,cust_2251,499,NETBANKING,KOTAK,MANDATE_REVOKED,hard_failure,18,2026-08-22 20:56:08,FAILED_AGAIN
txn_10921,cust_2082,299,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,30,2026-08-22 00:56:08,PAY_LATER
txn_10922,cust_2088,299,UPI_AUTOPAY,AXIS,MANDATE_REVOKED,hard_failure,18,2026-08-20 09:56:08,CANCEL_REQUEST
txn_10923,cust_2298,499,NACH,AXIS,GATEWAY_TIMEOUT,soft_tech,22,2026-08-28 08:56:08,ALREADY_PAID
txn_10924,cust_2294,2999,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,25,2026-08-19 15:56:08,FAILED_AGAIN
txn_10925,cust_2167,299,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,24,2026-08-29 02:56:08,ALREADY_PAID
txn_10926,cust_2308,4999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,21,2026-08-28 14:56:08,CANCEL_REQUEST
txn_10927,cust_2371,999,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,31,2026-08-24 16:56:08,PAY_LATER
txn_10928,cust_2243,499,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,21,2026-08-17 09:56:08,FAILED_AGAIN
txn_10929,cust_2129,299,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,34,2026-08-19 16:56:08,CANCEL_REQUEST
txn_10930,cust_2392,1499,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,32,2026-08-17 06:56:08,PAY_LATER
txn_10931,cust_2083,2999,NETBANKING,KOTAK,MANDATE_REVOKED,hard_failure,35,2026-08-24 21:56:08,ALREADY_PAID
txn_10932,cust_2367,9999,UPI_AUTOPAY,SBI,EXPIRED_CARD,hard_failure,17,2026-08-23 18:56:08,ALREADY_PAID
txn_10933,cust_2063,9999,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,36,2026-08-20 10:56:08,PAY_LATER
txn_10934,cust_2302,499,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,4,2026-08-19 21:56:08,NONE
txn_10935,cust_2169,2999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,32,2026-08-19 17:56:08,NONE
txn_10936,cust_2287,499,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,33,2026-08-23 17:56:08,ALREADY_PAID
txn_10937,cust_2006,2999,UPI_AUTOPAY,KOTAK,EXPIRED_CARD,hard_failure,29,2026-08-27 01:56:08,FAILED_AGAIN
txn_10938,cust_2288,9999,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,9,2026-08-18 21:56:08,CANCEL_REQUEST
txn_10939,cust_2108,999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,30,2026-08-29 23:56:08,CANCEL_REQUEST
txn_10940,cust_2197,499,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,36,2026-08-24 05:56:08,FAILED_AGAIN
txn_10941,cust_2229,499,NETBANKING,SBI,ISSUER_DOWN,soft_tech,32,2026-08-20 08:56:08,FAILED_AGAIN
txn_10942,cust_2163,299,UPI_AUTOPAY,SBI,GATEWAY_TIMEOUT,soft_tech,17,2026-08-21 13:56:08,PAY_LATER
txn_10943,cust_2018,2999,NACH,SBI,MANDATE_REVOKED,hard_failure,27,2026-08-17 23:56:08,NONE
txn_10944,cust_2122,499,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,11,2026-08-22 18:56:08,ALREADY_PAID
txn_10945,cust_2274,4999,UPI_AUTOPAY,ICICI,INSUFFICIENT_FUNDS,soft_user,34,2026-08-19 21:56:08,CANCEL_REQUEST
txn_10946,cust_2271,4999,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,4,2026-08-19 11:56:08,FAILED_AGAIN
txn_10947,cust_2301,999,NACH,AXIS,EXPIRED_CARD,hard_failure,6,2026-08-20 11:56:08,FAILED_AGAIN
txn_10948,cust_2024,4999,UPI_AUTOPAY,HDFC,MANDATE_REVOKED,hard_failure,32,2026-08-26 13:56:08,FAILED_AGAIN
txn_10949,cust_2309,299,NACH,HDFC,ISSUER_DOWN,soft_tech,32,2026-08-28 05:56:08,ALREADY_PAID
txn_10950,cust_2101,499,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,10,2026-08-27 08:56:08,NONE
txn_10951,cust_2045,4999,UPI_AUTOPAY,KOTAK,GATEWAY_TIMEOUT,soft_tech,23,2026-08-27 03:56:08,PAY_LATER
txn_10952,cust_2149,9999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,4,2026-08-23 13:56:08,ALREADY_PAID
txn_10953,cust_2341,299,UPI_AUTOPAY,HDFC,EXPIRED_CARD,hard_failure,35,2026-08-28 17:56:08,CANCEL_REQUEST
txn_10954,cust_2219,999,NACH,ICICI,ISSUER_DOWN,soft_tech,26,2026-08-30 15:56:08,CANCEL_REQUEST
txn_10955,cust_2269,1499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,33,2026-08-21 08:56:08,ALREADY_PAID
txn_10956,cust_2107,499,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,6,2026-08-28 00:56:08,FAILED_AGAIN
txn_10957,cust_2024,2999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,32,2026-08-24 13:56:08,NONE
txn_10958,cust_2281,499,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,1,2026-08-19 00:56:08,ALREADY_PAID
txn_10959,cust_2047,1499,NETBANKING,SBI,GATEWAY_TIMEOUT,soft_tech,35,2026-08-30 01:56:08,CANCEL_REQUEST
txn_10960,cust_2359,4999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,9,2026-08-17 11:56:08,FAILED_AGAIN
txn_10961,cust_2254,9999,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,35,2026-08-19 14:56:08,FAILED_AGAIN
txn_10962,cust_2327,4999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,23,2026-08-26 23:56:08,PAY_LATER
txn_10963,cust_2088,4999,NACH,SBI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-28 07:56:08,PAY_LATER
txn_10964,cust_2115,499,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,4,2026-08-27 01:56:08,NONE
txn_10965,cust_2068,999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,23,2026-08-17 01:56:08,FAILED_AGAIN
txn_10966,cust_2323,4999,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,21,2026-08-19 22:56:08,ALREADY_PAID
txn_10967,cust_2044,999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,12,2026-08-18 00:56:08,ALREADY_PAID
txn_10968,cust_2136,999,NACH,KOTAK,ISSUER_DOWN,soft_tech,15,2026-08-23 10:56:08,CANCEL_REQUEST
txn_10969,cust_2029,1499,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,18,2026-08-26 12:56:08,FAILED_AGAIN
txn_10970,cust_2118,499,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,8,2026-08-28 03:56:08,PAY_LATER
txn_10971,cust_2301,499,UPI_AUTOPAY,AXIS,EXPIRED_CARD,hard_failure,33,2026-08-29 23:56:08,ALREADY_PAID
txn_10972,cust_2384,499,NACH,HDFC,GATEWAY_TIMEOUT,soft_tech,22,2026-08-30 20:56:08,CANCEL_REQUEST
txn_10973,cust_2340,4999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,3,2026-08-27 23:56:08,CANCEL_REQUEST
